,Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,Location,Incoming,Unavailable,Committed,Available,On hand
1306,everyday-she-rises-tank-printed-tee,Everyday She Rises Tank Printed Tee,Style Size,XS,,,,,ZZ09277-XS,,,Shop location,0,0,0,4,4
1307,everyday-she-rises-tank-printed-tee,Everyday She Rises Tank Printed Tee,Style Size,S,,,,,ZZ09277-S,,,Shop location,0,0,0,2,2
1308,everyday-she-rises-tank-printed-tee,Everyday She Rises Tank Printed Tee,Style Size,M,,,,,ZZ09277-M,,,Shop location,0,0,0,3,3
1309,everyday-she-rises-tank-printed-tee,Everyday She Rises Tank Printed Tee,Style Size,L,,,,,ZZ09277-L,,,Shop location,0,0,0,8,8
1310,everyday-she-rises-tank-printed-tee,Everyday She Rises Tank Printed Tee,Style Size,XL,,,,,ZZ09277-XL,,,Shop location,0,0,0,5,5
1311,everyday-she-rises-tank-printed-tee,Everyday She Rises Tank Printed Tee,Style Size,XXL,,,,,ZZ09277-XXL,,,Shop location,0,0,0,6,6
1312,floral-printed-basic-crew-neck-tshirt,Floral Printed Basic Crew Neck Tshirt,Style Size,XS,,,,,ZZ09276-XS,,,Shop location,0,0,0,5,5
1313,floral-printed-basic-crew-neck-tshirt,Floral Printed Basic Crew Neck Tshirt,Style Size,S,,,,,ZZ09276-S,,,Shop location,0,0,0,8,8
1314,floral-printed-basic-crew-neck-tshirt,Floral Printed Basic Crew Neck Tshirt,Style Size,M,,,,,ZZ09276-M,,,Shop location,0,0,0,10,10
1315,floral-printed-basic-crew-neck-tshirt,Floral Printed Basic Crew Neck Tshirt,Style Size,L,,,,,ZZ09276-L,,,Shop location,0,0,0,9,9
1316,floral-printed-basic-crew-neck-tshirt,Floral Printed Basic Crew Neck Tshirt,Style Size,XL,,,,,ZZ09276-XL,,,Shop location,0,0,0,9,9
1317,floral-printed-basic-crew-neck-tshirt,Floral Printed Basic Crew Neck Tshirt,Style Size,XXL,,,,,ZZ09276-XXL,,,Shop location,0,0,0,3,3
1318,front-buttoned-gray-rib-tshirt,Front Buttoned Gray Rib Tshirt,Style Size,XS,,,,,ZZ09242-XS,,,Shop location,0,0,0,1,1
1319,front-buttoned-gray-rib-tshirt,Front Buttoned Gray Rib Tshirt,Style Size,S,,,,,ZZ09242-S,,,Shop location,0,0,0,4,4
1320,front-buttoned-gray-rib-tshirt,Front Buttoned Gray Rib Tshirt,Style Size,M,,,,,ZZ09242-M,,,Shop location,0,0,0,2,2
1321,front-buttoned-gray-rib-tshirt,Front Buttoned Gray Rib Tshirt,Style Size,L,,,,,ZZ09242-L,,,Shop location,0,0,0,3,3
1322,front-buttoned-gray-rib-tshirt,Front Buttoned Gray Rib Tshirt,Style Size,XL,,,,,ZZ09242-XL,,,Shop location,0,0,0,1,1
1323,front-buttoned-gray-rib-tshirt,Front Buttoned Gray Rib Tshirt,Style Size,XXL,,,,,ZZ09242-XXL,,,Shop location,0,0,0,2,2
1324,glazed-and-confused-basic-crew-neck-tshirt,Glazed And Confused Basic Crew Neck Tshirt,Style Size,XS,,,,,ZZ09275-XS,,,Shop location,0,0,0,3,3
1325,glazed-and-confused-basic-crew-neck-tshirt,Glazed And Confused Basic Crew Neck Tshirt,Style Size,S,,,,,ZZ09275-S,,,Shop location,0,0,0,6,6
1326,glazed-and-confused-basic-crew-neck-tshirt,Glazed And Confused Basic Crew Neck Tshirt,Style Size,M,,,,,ZZ09275-M,,,Shop location,0,0,0,8,8
1327,glazed-and-confused-basic-crew-neck-tshirt,Glazed And Confused Basic Crew Neck Tshirt,Style Size,L,,,,,ZZ09275-L,,,Shop location,0,0,0,6,6
1328,glazed-and-confused-basic-crew-neck-tshirt,Glazed And Confused Basic Crew Neck Tshirt,Style Size,XL,,,,,ZZ09275-XL,,,Shop location,0,0,0,8,8
1329,glazed-and-confused-basic-crew-neck-tshirt,Glazed And Confused Basic Crew Neck Tshirt,Style Size,XXL,,,,,ZZ09275-XXL,,,Shop location,0,0,0,4,4
1330,long-sleeve-high-neck-grey-crop-tshirt,Long Sleeve High Neck Grey Crop Tshirt,Style Size,XS,,,,,ZZ09298-XS,,,Shop location,0,0,0,1,1
1331,long-sleeve-high-neck-grey-crop-tshirt,Long Sleeve High Neck Grey Crop Tshirt,Style Size,S,,,,,ZZ09298-S,,,Shop location,0,0,0,0,0
1332,long-sleeve-high-neck-grey-crop-tshirt,Long Sleeve High Neck Grey Crop Tshirt,Style Size,M,,,,,ZZ09298-M,,,Shop location,0,0,0,0,0
1333,long-sleeve-high-neck-grey-crop-tshirt,Long Sleeve High Neck Grey Crop Tshirt,Style Size,L,,,,,ZZ09298-L,,,Shop location,0,0,0,0,0
1334,long-sleeve-high-neck-grey-crop-tshirt,Long Sleeve High Neck Grey Crop Tshirt,Style Size,XL,,,,,ZZ09298-XL,,,Shop location,0,0,0,5,5
1335,long-sleeve-high-neck-grey-crop-tshirt,Long Sleeve High Neck Grey Crop Tshirt,Style Size,XXL,,,,,ZZ09298-XXL,,,Shop location,0,0,0,0,0
1336,loose-fitted-dark-grey-hoodie,Loose Fitted Dark Grey Hoodie,Style Size,XS,,,,,ZZ09294-XS,,,Shop location,0,0,0,4,4
1337,loose-fitted-dark-grey-hoodie,Loose Fitted Dark Grey Hoodie,Style Size,S,,,,,ZZ09294-S,,,Shop location,0,0,0,5,5
1338,loose-fitted-dark-grey-hoodie,Loose Fitted Dark Grey Hoodie,Style Size,M,,,,,ZZ09294-M,,,Shop location,0,0,0,8,8
1339,loose-fitted-dark-grey-hoodie,Loose Fitted Dark Grey Hoodie,Style Size,L,,,,,ZZ09294-L,,,Shop location,0,0,0,8,8
1340,loose-fitted-dark-grey-hoodie,Loose Fitted Dark Grey Hoodie,Style Size,XL,,,,,ZZ09294-XL,,,Shop location,0,0,0,4,4
1341,loose-fitted-dark-grey-hoodie,Loose Fitted Dark Grey Hoodie,Style Size,XXL,,,,,ZZ09294-XXL,,,Shop location,0,0,0,3,3
1342,loose-fitted-high-neck-flared-sleeve-tshirt,Loose Fitted High Neck Flared Sleeve Tshirt,Style Size,XS,,,,,ZZ09296-XS,,,Shop location,0,0,0,1,1
1343,loose-fitted-high-neck-flared-sleeve-tshirt,Loose Fitted High Neck Flared Sleeve Tshirt,Style Size,S,,,,,ZZ09296-S,,,Shop location,0,0,0,3,3
1344,loose-fitted-high-neck-flared-sleeve-tshirt,Loose Fitted High Neck Flared Sleeve Tshirt,Style Size,M,,,,,ZZ09296-M,,,Shop location,0,0,0,2,2
1345,loose-fitted-high-neck-flared-sleeve-tshirt,Loose Fitted High Neck Flared Sleeve Tshirt,Style Size,L,,,,,ZZ09296-L,,,Shop location,0,0,0,0,0
1346,loose-fitted-high-neck-flared-sleeve-tshirt,Loose Fitted High Neck Flared Sleeve Tshirt,Style Size,XL,,,,,ZZ09296-XL,,,Shop location,0,0,0,3,3
1347,loose-fitted-high-neck-flared-sleeve-tshirt,Loose Fitted High Neck Flared Sleeve Tshirt,Style Size,XXL,,,,,ZZ09296-XXL,,,Shop location,0,0,0,1,1
1348,loose-fitted-purple-hoodie,Loose Fitted Purple Hoodie,Style Size,XS,,,,,ZZ09311-XS,,,Shop location,0,0,0,1,1
1349,loose-fitted-purple-hoodie,Loose Fitted Purple Hoodie,Style Size,S,,,,,ZZ09311-S,,,Shop location,0,0,0,0,0
1350,spaghettis-straps-body-hugging-dress,Spaghettis Straps Body Hugging Dress,Style Size,L,,,,,ZZ09254-L,,,Shop location,0,0,0,3,3
1351,spaghettis-straps-body-hugging-dress,Spaghettis Straps Body Hugging Dress,Style Size,XL,,,,,ZZ09254-XL,,,Shop location,0,0,0,0,0
1352,stripe-printed-sleeve-flared-jump-suit,Stripe Printed Sleeve Flared Jump Suit,Style Size,XS,,,,,ZZ09197-XS,,,Shop location,0,0,0,2,2
1353,stripe-printed-sleeve-flared-jump-suit,Stripe Printed Sleeve Flared Jump Suit,Style Size,S,,,,,ZZ09197-S,,,Shop location,0,0,0,4,4
1354,stripe-printed-sleeve-flared-jump-suit,Stripe Printed Sleeve Flared Jump Suit,Style Size,M,,,,,ZZ09197-M,,,Shop location,0,0,0,7,7
1355,stripe-printed-sleeve-flared-jump-suit,Stripe Printed Sleeve Flared Jump Suit,Style Size,L,,,,,ZZ09197-L,,,Shop location,0,0,0,7,7
1356,stripe-printed-sleeve-flared-jump-suit,Stripe Printed Sleeve Flared Jump Suit,Style Size,XL,,,,,ZZ09197-XL,,,Shop location,0,0,0,3,3
1357,stripe-printed-sleeve-flared-jump-suit,Stripe Printed Sleeve Flared Jump Suit,Style Size,XXL,,,,,ZZ09197-XXL,,,Shop location,0,0,0,1,1
1358,basic-crew-neck-gray-marl-t-shirt,Basic Crew Neck Gray Marl T-Shirt,Style Size,XS,,,,,ZZ09235-XS,,,Shop location,0,0,0,3,3
1359,basic-crew-neck-gray-marl-t-shirt,Basic Crew Neck Gray Marl T-Shirt,Style Size,S,,,,,ZZ09235-S,,,Shop location,0,0,0,4,4
1360,basic-crew-neck-gray-marl-t-shirt,Basic Crew Neck Gray Marl T-Shirt,Style Size,M,,,,,ZZ09235-M,,,Shop location,0,0,0,3,3
1361,basic-crew-neck-gray-marl-t-shirt,Basic Crew Neck Gray Marl T-Shirt,Style Size,L,,,,,ZZ09235-L,,,Shop location,0,0,0,6,6
1362,basic-crew-neck-gray-marl-t-shirt,Basic Crew Neck Gray Marl T-Shirt,Style Size,XL,,,,,ZZ09235-XL,,,Shop location,0,0,0,6,6
1363,basic-crew-neck-gray-marl-t-shirt,Basic Crew Neck Gray Marl T-Shirt,Style Size,XXL,,,,,ZZ09235-XXL,,,Shop location,0,0,0,3,3
1364,basic-crew-neck-light-blue-t-shirt,Basic Crew Neck Light Blue T-Shirt,Style Size,XS,,,,,ZZ09234-XS,,,Shop location,0,0,0,3,3
1365,basic-crew-neck-light-blue-t-shirt,Basic Crew Neck Light Blue T-Shirt,Style Size,S,,,,,ZZ09234-S,,,Shop location,0,0,0,9,9
1366,basic-crew-neck-light-blue-t-shirt,Basic Crew Neck Light Blue T-Shirt,Style Size,M,,,,,ZZ09234-M,,,Shop location,0,0,0,7,7
1367,basic-crew-neck-light-blue-t-shirt,Basic Crew Neck Light Blue T-Shirt,Style Size,L,,,,,ZZ09234-L,,,Shop location,0,0,0,9,9
1368,basic-crew-neck-light-blue-t-shirt,Basic Crew Neck Light Blue T-Shirt,Style Size,XL,,,,,ZZ09234-XL,,,Shop location,0,0,0,9,9
1369,basic-crew-neck-light-blue-t-shirt,Basic Crew Neck Light Blue T-Shirt,Style Size,XXL,,,,,ZZ09234-XXL,,,Shop location,0,0,0,4,4
1370,basic-crew-neck-long-sleeve-grey-tshirt,Basic Crew Neck Long Sleeve Grey Tshirt,Style Size,XS,,,,,ZZ09280-XS,,,Shop location,0,0,0,0,0
1371,basic-crew-neck-long-sleeve-grey-tshirt,Basic Crew Neck Long Sleeve Grey Tshirt,Style Size,S,,,,,ZZ09280-S,,,Shop location,0,0,0,3,3
1372,basic-crew-neck-long-sleeve-grey-tshirt,Basic Crew Neck Long Sleeve Grey Tshirt,Style Size,M,,,,,ZZ09280-M,,,Shop location,0,0,0,4,4
1373,basic-crew-neck-long-sleeve-grey-tshirt,Basic Crew Neck Long Sleeve Grey Tshirt,Style Size,L,,,,,ZZ09280-L,,,Shop location,0,0,0,4,4
1374,basic-crew-neck-long-sleeve-grey-tshirt,Basic Crew Neck Long Sleeve Grey Tshirt,Style Size,XL,,,,,ZZ09280-XL,,,Shop location,0,0,0,4,4
1375,basic-crew-neck-long-sleeve-grey-tshirt,Basic Crew Neck Long Sleeve Grey Tshirt,Style Size,XXL,,,,,ZZ09280-XXL,,,Shop location,0,0,0,2,2
1376,basic-crew-neck-olive-green-t-shirt-1,Basic Crew Neck Olive Green T-Shirt,Style Size,XS,,,,,ZZ09233-XS,,,Shop location,0,0,0,0,0
1377,basic-crew-neck-olive-green-t-shirt-1,Basic Crew Neck Olive Green T-Shirt,Style Size,S,,,,,ZZ09233-S,,,Shop location,0,0,0,6,6
1378,basic-crew-neck-olive-green-t-shirt-1,Basic Crew Neck Olive Green T-Shirt,Style Size,M,,,,,ZZ09233-M,,,Shop location,0,0,0,6,6
1379,basic-crew-neck-olive-green-t-shirt-1,Basic Crew Neck Olive Green T-Shirt,Style Size,L,,,,,ZZ09233-L,,,Shop location,0,0,0,5,5
1380,basic-crew-neck-olive-green-t-shirt-1,Basic Crew Neck Olive Green T-Shirt,Style Size,XL,,,,,ZZ09233-XL,,,Shop location,0,0,0,7,7
1381,basic-crew-neck-olive-green-t-shirt-1,Basic Crew Neck Olive Green T-Shirt,Style Size,XXL,,,,,ZZ09233-XXL,,,Shop location,0,0,0,1,1
1382,blue-basic-crew-neck-tshirt-1,Blue Basic Crew Neck Tshirt,Style Size,XS,,,,,ZZ09272-XS,,,Shop location,0,0,0,12,12
1383,blue-basic-crew-neck-tshirt-1,Blue Basic Crew Neck Tshirt,Style Size,S,,,,,ZZ09272-S,,,Shop location,0,0,0,10,10
1384,blue-basic-crew-neck-tshirt-1,Blue Basic Crew Neck Tshirt,Style Size,M,,,,,ZZ09272-M,,,Shop location,0,0,0,0,0
1385,blue-basic-crew-neck-tshirt-1,Blue Basic Crew Neck Tshirt,Style Size,L,,,,,ZZ09272-L,,,Shop location,0,0,0,4,4
1386,blue-basic-crew-neck-tshirt-1,Blue Basic Crew Neck Tshirt,Style Size,XL,,,,,ZZ09272-XL,,,Shop location,0,0,0,0,0
1387,blue-basic-crew-neck-tshirt-1,Blue Basic Crew Neck Tshirt,Style Size,XXL,,,,,ZZ09272-XXL,,,Shop location,0,0,0,0,0
1388,bra-cut-rib-red-tee,Bra Cut Rib Red Tee,Style Size,XS,,,,,ZZ09240-XS,,,Shop location,0,0,0,1,1
1389,bra-cut-rib-red-tee,Bra Cut Rib Red Tee,Style Size,S,,,,,ZZ09240-S,,,Shop location,0,0,0,0,0
1390,bra-cut-rib-red-tee,Bra Cut Rib Red Tee,Style Size,M,,,,,ZZ09240-M,,,Shop location,0,0,0,2,2
1391,bra-cut-rib-red-tee,Bra Cut Rib Red Tee,Style Size,L,,,,,ZZ09240-L,,,Shop location,0,0,0,2,2
1392,bra-cut-rib-red-tee,Bra Cut Rib Red Tee,Style Size,XL,,,,,ZZ09240-XL,,,Shop location,0,0,0,4,4
1393,bra-cut-rib-red-tee,Bra Cut Rib Red Tee,Style Size,XXL,,,,,ZZ09240-XXL,,,Shop location,0,0,0,3,3
1394,deep-vneck-long-sleeve-grey-tshirt,Deep Vneck Long Sleeve Grey Tshirt,Style Size,XS,,,,,ZZ09279-XS,,,Shop location,0,0,0,3,3
1395,deep-vneck-long-sleeve-grey-tshirt,Deep Vneck Long Sleeve Grey Tshirt,Style Size,S,,,,,ZZ09279-S,,,Shop location,0,0,0,8,8
1396,deep-vneck-long-sleeve-grey-tshirt,Deep Vneck Long Sleeve Grey Tshirt,Style Size,M,,,,,ZZ09279-M,,,Shop location,0,0,0,8,8
1397,deep-vneck-long-sleeve-grey-tshirt,Deep Vneck Long Sleeve Grey Tshirt,Style Size,L,,,,,ZZ09279-L,,,Shop location,0,0,0,8,8
1398,deep-vneck-long-sleeve-grey-tshirt,Deep Vneck Long Sleeve Grey Tshirt,Style Size,XL,,,,,ZZ09279-XL,,,Shop location,0,0,0,3,3
1399,deep-vneck-long-sleeve-grey-tshirt,Deep Vneck Long Sleeve Grey Tshirt,Style Size,XXL,,,,,ZZ09279-XXL,,,Shop location,0,0,0,3,3
1400,long-sleeve-oversized-ladies-shirt,Long Sleeve Oversized Ladies Shirt,Style Size,XL,,,,,ZZ09251-XL,,,Shop location,0,0,0,0,0
1401,long-sleeve-oversized-ladies-shirt,Long Sleeve Oversized Ladies Shirt,Style Size,XXL,,,,,ZZ09251-XXL,,,Shop location,0,0,0,0,0
1402,long-sleeve-printed-gathered-bustier-dress,Long Sleeve Printed Gathered Bustier Dress,Style Size,XS,,,,,ZZ09226-XS,,,Shop location,0,0,0,0,0
1403,long-sleeve-printed-gathered-bustier-dress,Long Sleeve Printed Gathered Bustier Dress,Style Size,S,,,,,ZZ09226-S,,,Shop location,0,0,1,0,1
1404,long-sleeve-printed-gathered-bustier-dress,Long Sleeve Printed Gathered Bustier Dress,Style Size,M,,,,,ZZ09226-M,,,Shop location,0,0,0,1,1
1405,long-sleeve-printed-gathered-bustier-dress,Long Sleeve Printed Gathered Bustier Dress,Style Size,L,,,,,ZZ09226-L,,,Shop location,0,0,1,0,1
1406,long-sleeve-printed-gathered-bustier-dress,Long Sleeve Printed Gathered Bustier Dress,Style Size,XL,,,,,ZZ09226-XL,,,Shop location,0,0,0,4,4
1407,long-sleeve-printed-gathered-bustier-dress,Long Sleeve Printed Gathered Bustier Dress,Style Size,XXL,,,,,ZZ09226-XXL,,,Shop location,0,0,0,0,0
1408,loose-fitted-printed-mint-maxi-dress,Loose Fitted Printed Mint Maxi Dress,Style Size,XS,,,,,ZZ09203-XS,,,Shop location,0,0,0,1,1
1409,loose-fitted-printed-mint-maxi-dress,Loose Fitted Printed Mint Maxi Dress,Style Size,S,,,,,ZZ09203-S,,,Shop location,0,0,0,3,3
1410,loose-fitted-printed-mint-maxi-dress,Loose Fitted Printed Mint Maxi Dress,Style Size,M,,,,,ZZ09203-M,,,Shop location,0,0,0,4,4
1411,loose-fitted-printed-mint-maxi-dress,Loose Fitted Printed Mint Maxi Dress,Style Size,L,,,,,ZZ09203-L,,,Shop location,0,0,0,3,3
1412,loose-fitted-printed-mint-maxi-dress,Loose Fitted Printed Mint Maxi Dress,Style Size,XL,,,,,ZZ09203-XL,,,Shop location,0,0,0,3,3
1413,loose-fitted-printed-mint-maxi-dress,Loose Fitted Printed Mint Maxi Dress,Style Size,XXL,,,,,ZZ09203-XXL,,,Shop location,0,0,0,0,0
1414,loose-fitted-printed-yellow-maxi-dress,Loose Fitted Printed Yellow Maxi Dress,Style Size,XS,,,,,ZZ09204-XS,,,Shop location,0,0,0,1,1
1415,loose-fitted-printed-yellow-maxi-dress,Loose Fitted Printed Yellow Maxi Dress,Style Size,S,,,,,ZZ09204-S,,,Shop location,0,0,0,3,3
1416,loose-fitted-printed-yellow-maxi-dress,Loose Fitted Printed Yellow Maxi Dress,Style Size,M,,,,,ZZ09204-M,,,Shop location,0,0,0,3,3
1417,loose-fitted-printed-yellow-maxi-dress,Loose Fitted Printed Yellow Maxi Dress,Style Size,L,,,,,ZZ09204-L,,,Shop location,0,0,0,4,4
1418,loose-fitted-printed-yellow-maxi-dress,Loose Fitted Printed Yellow Maxi Dress,Style Size,XL,,,,,ZZ09204-XL,,,Shop location,0,0,0,3,3
1419,loose-fitted-printed-yellow-maxi-dress,Loose Fitted Printed Yellow Maxi Dress,Style Size,XXL,,,,,ZZ09204-XXL,,,Shop location,0,0,0,0,0
1420,orange-color-relax-fit-cotton-pant,Orange Color Relax Fit Cotton Pant,Style Size,XS,,,,,ZZ09185-XS,,,Shop location,0,0,0,1,1
1421,orange-color-relax-fit-cotton-pant,Orange Color Relax Fit Cotton Pant,Style Size,S,,,,,ZZ09185-S,,,Shop location,0,0,0,1,1
1422,orange-color-relax-fit-cotton-pant,Orange Color Relax Fit Cotton Pant,Style Size,M,,,,,ZZ09185-M,,,Shop location,0,0,0,1,1
1423,orange-color-relax-fit-cotton-pant,Orange Color Relax Fit Cotton Pant,Style Size,L,,,,,ZZ09185-L,,,Shop location,0,0,0,0,0
1424,orange-color-relax-fit-cotton-pant,Orange Color Relax Fit Cotton Pant,Style Size,XL,,,,,ZZ09185-XL,,,Shop location,0,0,0,2,2
1425,orange-color-relax-fit-cotton-pant,Orange Color Relax Fit Cotton Pant,Style Size,XXL,,,,,ZZ09185-XXL,,,Shop location,0,0,0,0,0
1426,random-floral-tiered-ruffle-dress,Random Floral Tiered Ruffle Dress,Style Size,XS,,,,,ZZ09223-XS,,,Shop location,0,0,0,3,3
1427,random-floral-tiered-ruffle-dress,Random Floral Tiered Ruffle Dress,Style Size,S,,,,,ZZ09223-S,,,Shop location,0,0,0,7,7
1428,random-floral-tiered-ruffle-dress,Random Floral Tiered Ruffle Dress,Style Size,M,,,,,ZZ09223-M,,,Shop location,0,0,0,8,8
1429,random-floral-tiered-ruffle-dress,Random Floral Tiered Ruffle Dress,Style Size,L,,,,,ZZ09223-L,,,Shop location,0,0,0,7,7
1430,random-floral-tiered-ruffle-dress,Random Floral Tiered Ruffle Dress,Style Size,XL,,,,,ZZ09223-XL,,,Shop location,0,0,0,2,2
1431,sleeveless-mini-floral-dress,Sleeveless Mini Floral Dress,Style Size,XS,,,,,ZZ09200-XS,,,Shop location,0,0,0,0,0
1432,sleeveless-mini-floral-dress,Sleeveless Mini Floral Dress,Style Size,S,,,,,ZZ09200-S,,,Shop location,0,0,0,0,0
1433,sleeveless-mini-floral-dress,Sleeveless Mini Floral Dress,Style Size,M,,,,,ZZ09200-M,,,Shop location,0,0,0,8,8
1434,sleeveless-mini-floral-dress,Sleeveless Mini Floral Dress,Style Size,L,,,,,ZZ09200-L,,,Shop location,0,0,0,2,2
1435,sleeveless-mini-floral-dress,Sleeveless Mini Floral Dress,Style Size,XL,,,,,ZZ09200-XL,,,Shop location,0,0,0,1,1
1436,sleeveless-top-with-wrap-around-skirt,Sleeveless Top With Wrap Around Skirt,Style Size,XS,,,,,ZZ09248-XS,,,Shop location,0,0,0,3,3
1437,sleeveless-top-with-wrap-around-skirt,Sleeveless Top With Wrap Around Skirt,Style Size,S,,,,,ZZ09248-S,,,Shop location,0,0,0,6,6
1438,sleeveless-top-with-wrap-around-skirt,Sleeveless Top With Wrap Around Skirt,Style Size,M,,,,,ZZ09248-M,,,Shop location,0,0,0,7,7
1439,sleeveless-top-with-wrap-around-skirt,Sleeveless Top With Wrap Around Skirt,Style Size,L,,,,,ZZ09248-L,,,Shop location,0,0,0,6,6
1440,sleeveless-top-with-wrap-around-skirt,Sleeveless Top With Wrap Around Skirt,Style Size,XL,,,,,ZZ09248-XL,,,Shop location,0,0,0,1,1
1441,solid-sweet-neck-tie-flared-dress,Solid Sweet Neck Tie Flared Dress,Style Size,XS,,,,,ZZ09231-XS,,,Shop location,0,0,0,0,0
1442,solid-sweet-neck-tie-flared-dress,Solid Sweet Neck Tie Flared Dress,Style Size,S,,,,,ZZ09231-S,,,Shop location,0,0,0,1,1
1443,solid-sweet-neck-tie-flared-dress,Solid Sweet Neck Tie Flared Dress,Style Size,M,,,,,ZZ09231-M,,,Shop location,0,0,0,2,2
1444,solid-sweet-neck-tie-flared-dress,Solid Sweet Neck Tie Flared Dress,Style Size,L,,,,,ZZ09231-L,,,Shop location,0,0,0,2,2
1445,solid-sweet-neck-tie-flared-dress,Solid Sweet Neck Tie Flared Dress,Style Size,XL,,,,,ZZ09231-XL,,,Shop location,0,0,0,0,0
1446,solid-sweet-neck-tie-flared-dress,Solid Sweet Neck Tie Flared Dress,Style Size,XXL,,,,,ZZ09231-XXL,,,Shop location,0,0,0,0,0
1447,spaghettis-straps-body-hugging-dress,Spaghettis Straps Body Hugging Dress,Style Size,XS,,,,,ZZ09254-XS,,,Shop location,0,0,0,1,1
1448,spaghettis-straps-body-hugging-dress,Spaghettis Straps Body Hugging Dress,Style Size,S,,,,,ZZ09254-S,,,Shop location,0,0,0,3,3
1449,spaghettis-straps-body-hugging-dress,Spaghettis Straps Body Hugging Dress,Style Size,M,,,,,ZZ09254-M,,,Shop location,0,0,0,3,3
1450,sleeveless-frilled-collared-blue-chiffon-top,Sleeveless Frilled Collared Blue Chiffon Top,Style Size,XXL,,,,,ZZ09169-XXL,,,Shop location,0,0,0,1,1
1451,barnet-printed-deep-cut-vneck-dress,Barnet Printed Deep Cut Vneck Dress,Style Size,XS,,,,,ZZ09247-XS,,,Shop location,0,0,0,3,3
1452,barnet-printed-deep-cut-vneck-dress,Barnet Printed Deep Cut Vneck Dress,Style Size,S,,,,,ZZ09247-S,,,Shop location,0,0,0,6,6
1453,barnet-printed-deep-cut-vneck-dress,Barnet Printed Deep Cut Vneck Dress,Style Size,M,,,,,ZZ09247-M,,,Shop location,0,0,0,9,9
1454,barnet-printed-deep-cut-vneck-dress,Barnet Printed Deep Cut Vneck Dress,Style Size,L,,,,,ZZ09247-L,,,Shop location,0,0,0,9,9
1455,barnet-printed-deep-cut-vneck-dress,Barnet Printed Deep Cut Vneck Dress,Style Size,XL,,,,,ZZ09247-XL,,,Shop location,0,0,0,5,5
1456,barnet-printed-deep-cut-vneck-dress,Barnet Printed Deep Cut Vneck Dress,Style Size,XXL,,,,,ZZ09247-XXL,,,Shop location,0,0,0,2,2
1457,bustier-ruched-chiffon-dress,Bustier Ruched Chiffon Dress,Style Size,XS,,,,,ZZ09229-XS,,,Shop location,0,0,0,1,1
1458,bustier-ruched-chiffon-dress,Bustier Ruched Chiffon Dress,Style Size,S,,,,,ZZ09229-S,,,Shop location,0,0,0,2,2
1459,bustier-ruched-chiffon-dress,Bustier Ruched Chiffon Dress,Style Size,M,,,,,ZZ09229-M,,,Shop location,0,0,0,5,5
1460,bustier-ruched-chiffon-dress,Bustier Ruched Chiffon Dress,Style Size,L,,,,,ZZ09229-L,,,Shop location,0,0,0,0,0
1461,bustier-ruched-chiffon-dress,Bustier Ruched Chiffon Dress,Style Size,XL,,,,,ZZ09229-XL,,,Shop location,0,0,0,0,0
1462,bustier-ruched-chiffon-dress,Bustier Ruched Chiffon Dress,Style Size,XXL,,,,,ZZ09229-XXL,,,Shop location,0,0,0,0,0
1463,floral-printed-flutter-sleeve-maxi-dress,Floral Printed Flutter Sleeve Maxi Dress,Style Size,XS,,,,,ZZ09225-XS,,,Shop location,0,0,0,1,1
1464,floral-printed-flutter-sleeve-maxi-dress,Floral Printed Flutter Sleeve Maxi Dress,Style Size,S,,,,,ZZ09225-S,,,Shop location,0,0,0,3,3
1465,floral-printed-flutter-sleeve-maxi-dress,Floral Printed Flutter Sleeve Maxi Dress,Style Size,M,,,,,ZZ09225-M,,,Shop location,0,0,0,5,5
1466,floral-printed-flutter-sleeve-maxi-dress,Floral Printed Flutter Sleeve Maxi Dress,Style Size,L,,,,,ZZ09225-L,,,Shop location,0,0,0,0,0
1467,floral-printed-flutter-sleeve-maxi-dress,Floral Printed Flutter Sleeve Maxi Dress,Style Size,XL,,,,,ZZ09225-XL,,,Shop location,0,0,0,0,0
1468,floral-printed-flutter-sleeve-maxi-dress,Floral Printed Flutter Sleeve Maxi Dress,Style Size,XXL,,,,,ZZ09225-XXL,,,Shop location,0,0,0,0,0
1469,frilled-mini-printed-dress,Frilled Mini Printed Dress,Style Size,XS,,,,,ZZ09227-XS,,,Shop location,0,0,0,2,2
1470,frilled-mini-printed-dress,Frilled Mini Printed Dress,Style Size,S,,,,,ZZ09227-S,,,Shop location,0,0,0,2,2
1471,frilled-mini-printed-dress,Frilled Mini Printed Dress,Style Size,M,,,,,ZZ09227-M,,,Shop location,0,0,0,4,4
1472,frilled-mini-printed-dress,Frilled Mini Printed Dress,Style Size,L,,,,,ZZ09227-L,,,Shop location,0,0,0,7,7
1473,frilled-mini-printed-dress,Frilled Mini Printed Dress,Style Size,XL,,,,,ZZ09227-XL,,,Shop location,0,0,0,1,1
1474,front-detailed-shift-modern-floral-dress,Front Detailed Shift Modern Floral Dress,Style Size,XS,,,,,ZZ09290-XS,,,Shop location,0,0,0,1,1
1475,front-detailed-shift-modern-floral-dress,Front Detailed Shift Modern Floral Dress,Style Size,S,,,,,ZZ09290-S,,,Shop location,0,0,0,3,3
1476,front-detailed-shift-modern-floral-dress,Front Detailed Shift Modern Floral Dress,Style Size,M,,,,,ZZ09290-M,,,Shop location,0,0,0,3,3
